fain_id,nf_name,pdf_name,rep_type,rep_date,url,download_record
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,"Avamere Bellingham (IJ, R, Sub, CF) 5 20 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1460/enforcement letter/2019/Avamere Bellingham (IJ, R, Sub, CF) 5 20 19.pdf",Tue Jun  9 16:11:19 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,Avamere Bellingham (Hx D prior E) 3 7 19.pdf,Enforcement Letter,03/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1460/enforcement letter/2019/Avamere Bellingham (Hx D prior E) 3 7 19.pdf,Tue Jun  9 16:11:21 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,"Avamere Bellingham (GG, CMP, CF) 4 5 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1460/enforcement letter/2018/Avamere Bellingham (GG, CMP, CF) 4 5 18.pdf",Tue Jun  9 16:11:22 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,"Avamere Bellingham (G, CMP, CF) 11 13 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1460/enforcement letter/2017/Avamere Bellingham (G, CMP, CF) 11 13 17.pdf",Tue Jun  9 16:11:23 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,Avamere Bellingham SFF removal 6 17.pdf,Enforcement Letter,06/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1460/enforcement letter/2017/Avamere Bellingham SFF removal 6 17.pdf,Tue Jun  9 16:11:24 2020
43580,AVAMERE BELLINGHAM HEALTH CARE & REHABILITATION,Avamere Bellingham SFF.com.pdf,Enforcement Letter,06/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1460/enforcement letter/2017/Avamere Bellingham SFF.com.pdf,Tue Jun  9 16:11:25 2020
43448,CHRISTIAN HEALTH CARE CENTER,CHENEY CARE CENTER (IJA - LIFT SP - CONT OOC) MAR 14.pdf,Enforcement Letter,03/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1322/enforcement letter/2018/CHENEY CARE CENTER (IJA - LIFT SP - CONT OOC) MAR 14.pdf,Tue Jun  9 16:11:36 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Society - Stafholt (3OOC, G, prior G, prior D) 6 7 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1587/enforcement letter/2019/Good Samaritian Society - Stafholt (3OOC, G, prior G, prior D) 6 7 19.pdf",Tue Jun  9 16:11:43 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Society - Stafholt (Hx G, prior D, CMP, CF) 5 3 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1587/enforcement letter/2019/Good Samaritian Society - Stafholt (Hx G, prior D, CMP, CF) 5 3 19.pdf",Tue Jun  9 16:11:45 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Stafholt (Hx G, CMP, CF, prior D) 2 22 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1587/enforcement letter/2019/Good Samaritian Stafholt (Hx G, CMP, CF, prior D) 2 22 19.pdf",Tue Jun  9 16:11:47 2020
45288,Good Samaritan Society - Stafholt,"Good Samaritian Stafholt (Hx D, prior G, prior D) 3 6 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1587/enforcement letter/2019/Good Samaritian Stafholt (Hx D, prior G, prior D) 3 6 19.pdf",Tue Jun  9 16:11:49 2020
45947,Highland Health and Rehabilitation,"Highland Health and Rehab (Hx E prior F, SUB) 9 16 19.pdf",Enforcement Letter,09/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1600/enforcement letter/2019/Highland Health and Rehab (Hx E prior F, SUB) 9 16 19.pdf",Tue Jun  9 16:12:00 2020
45947,Highland Health and Rehabilitation,"Highland Health and Rehab (Sub F, CF, CMP) 7 17 19.pdf",Enforcement Letter,07/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1600/enforcement letter/2019/Highland Health and Rehab (Sub F, CF, CMP) 7 17 19.pdf",Tue Jun  9 16:12:04 2020
45947,Highland Health and Rehabilitation,"Highland Health and Rehab (GG, CMP, CF) 7 31 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1600/enforcement letter/2018/Highland Health and Rehab (GG, CMP, CF) 7 31 18.pdf",Tue Jun  9 16:12:06 2020
45947,Highland Health and Rehabilitation,"Highland Health (IJ, R, SUB, CMP, CF) 3 15 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1600/enforcement letter/2018/Highland Health (IJ, R, SUB, CMP, CF) 3 15 18.pdf",Tue Jun  9 16:12:07 2020
45947,Highland Health and Rehabilitation,"Highland Health (Hx G prior IJ R, CF, SP) 6 17 .pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1600/enforcement letter/2017/Highland Health (Hx G prior IJ R, CF, SP) 6 17 .pdf",Tue Jun  9 16:12:08 2020
45947,Highland Health and Rehabilitation,"Highland Health (IJ R, SUB, CF, SP) 6 17 .pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1600/enforcement letter/2017/Highland Health (IJ R, SUB, CF, SP) 6 17 .pdf",Tue Jun  9 16:12:09 2020
43458,MT BAKER CARE CENTER,"Mt Baker Care Center (GG, SUB, CMP, CF) 12 16 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1333/enforcement letter/2019/Mt Baker Care Center (GG, SUB, CMP, CF) 12 16 19.pdf",Tue Jun  9 16:12:19 2020
43458,MT BAKER CARE CENTER,"Mt Baker Care Center (Hx G, prior E, CMP, CF) 10 24 2017.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1333/enforcement letter/2017/Mt Baker Care Center (Hx G, prior E, CMP, CF) 10 24 2017.pdf",Tue Jun  9 16:12:20 2020
45956,North Cascades Health and Rehabilitation Center,North Cascades Health (E prior E) 5 3 19.pdf,Enforcement Letter,05/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1607/enforcement letter/2019/North Cascades Health (E prior E) 5 3 19.pdf,Tue Jun  9 16:12:26 2020
45956,North Cascades Health and Rehabilitation Center,"North Cascades (GG, SUB, CMP, CF) 2 14 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1607/enforcement letter/2018/North Cascades (GG, SUB, CMP, CF) 2 14 18.pdf",Tue Jun  9 16:12:27 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Healthcare (3OOC, G, CF, CMP, prior D, prior L) 10 31 19.pdf",Enforcement Letter,11/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1591/enforcement letter/2019/Shuksan Healthcare (3OOC, G, CF, CMP, prior D, prior L) 10 31 19.pdf",Tue Jun  9 16:12:34 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Healthcare (4OOC, D prior G, CF, CMP, prior D, prior L) 11 14 19.pdf",Enforcement Letter,11/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1591/enforcement letter/2019/Shuksan Healthcare (4OOC, D prior G, CF, CMP, prior D, prior L) 11 14 19.pdf",Tue Jun  9 16:12:36 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Healthcare (GG, CMP, CF) 6 27 19.pdf",Enforcement Letter,07/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1591/enforcement letter/2019/Shuksan Healthcare (GG, CMP, CF) 6 27 19.pdf",Tue Jun  9 16:12:39 2020
46033,Shuksan Rehabilitation and Health Care,"Shuksan Health and Rehab (GG, CMP, CF) 12 19 18 .pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1591/enforcement letter/2019/Shuksan Health and Rehab (GG, CMP, CF) 12 19 18 .pdf",Tue Jun  9 16:12:41 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (IJ, R, SP, SUB, CF) 3 16 20.pdf",Enforcement Letter,03/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2020/St Francis of Bellingham (IJ, R, SP, SUB, CF) 3 16 20.pdf",Tue Jun  9 16:12:54 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Hx, GG prior D) 8 14 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2019/St Francis of Bellingham (Hx, GG prior D) 8 14 19.pdf",Tue Jun  9 16:12:56 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Lift SP, BIC) 3 5 18.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2019/St Francis of Bellingham (Lift SP, BIC) 3 5 18.pdf",Tue Jun  9 16:12:58 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Hx G, prior IJR, prior KR, prior G, CMP, CF, Cont SP) 12 21 18.pdf",Enforcement Letter,02/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2019/St Francis of Bellingham (Hx G, prior IJR, prior KR, prior G, CMP, CF, Cont SP) 12 21 18.pdf",Tue Jun  9 16:13:00 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (J, Hx IJ, R, CMP, CF, Cont SP) 12 21 18.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2019/St Francis of Bellingham (J, Hx IJ, R, CMP, CF, Cont SP) 12 21 18.pdf",Tue Jun  9 16:13:02 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (Hx IJ, R, CONT SP, CMP, CF prior G) 12 04 18.pdf",Enforcement Letter,12/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2018/St Francis of Bellingham (Hx IJ, R, CONT SP, CMP, CF prior G) 12 04 18.pdf",Tue Jun  9 16:13:04 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (GG, CMP, CF) 1 24 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2018/St Francis of Bellingham (GG, CMP, CF) 1 24 18.pdf",Tue Jun  9 16:13:05 2020
43522,ST FRANCIS OF BELLINGHAM,"St Francis of Bellingham (GG, CMP, CF) 9 6 17.rtf.pdf",Enforcement Letter,09/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1398/enforcement letter/2017/St Francis of Bellingham (GG, CMP, CF) 9 6 17.rtf.pdf",Tue Jun  9 16:13:08 2020
43485,AVALON CARE CENTER - PULLMAN,"Avalon Care Center Pullman (GG, CMP, CF) 3 22 19.pdf",Enforcement Letter,04/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1361/enforcement letter/2019/Avalon Care Center Pullman (GG, CMP, CF) 3 22 19.pdf",Tue Jun  9 16:13:21 2020
43485,AVALON CARE CENTER - PULLMAN,"Avalon Care Center - Pullman (IJ, R, SUB, CMP, CF) 7 27 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1361/enforcement letter/2018/Avalon Care Center - Pullman (IJ, R, SUB, CMP, CF) 7 27 18.pdf",Tue Jun  9 16:13:24 2020
43485,AVALON CARE CENTER - PULLMAN,"Avalon Care Center at Pullman (IJ, R, SUB, CF, CMP) 3 19 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1361/enforcement letter/2018/Avalon Care Center at Pullman (IJ, R, SUB, CF, CMP) 3 19 18.pdf",Tue Jun  9 16:13:25 2020
45973,Whitman Health and Rehabilitation Center,Whitman Health and Rehab (Hx D prior D) 3 23 20.pdf,Enforcement Letter,04/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1609/enforcement letter/2020/Whitman Health and Rehab (Hx D prior D) 3 23 20.pdf,Tue Jun  9 16:13:33 2020
45973,Whitman Health and Rehabilitation Center,"Whitman Health and Rehab (G, CMP, CF) 5 7 18.pdf",Enforcement Letter,05/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1609/enforcement letter/2018/Whitman Health and Rehab (G, CMP, CF) 5 7 18.pdf",Tue Jun  9 16:13:34 2020
45973,Whitman Health and Rehabilitation Center,"Whitman Health and Rehab (G, CMP, CF) 7 17.pdf",Enforcement Letter,07/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1609/enforcement letter/2017/Whitman Health and Rehab (G, CMP, CF) 7 17.pdf",Tue Jun  9 16:13:35 2020
43515,"CRESCENT HEALTH CARE, INC.","Crescent Health Care (GG, CMP, CF) 2 28 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1391/enforcement letter/2018/Crescent Health Care (GG, CMP, CF) 2 28 18.pdf",Tue Jun  9 16:13:44 2020
43515,"CRESCENT HEALTH CARE, INC.","Crescent Health Care (3 OOC, D, G, prior D, CMP) 9 22 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1391/enforcement letter/2017/Crescent Health Care (3 OOC, D, G, prior D, CMP) 9 22 17.pdf",Tue Jun  9 16:13:45 2020
43515,"CRESCENT HEALTH CARE, INC.","Crescent Health Care (G, prior D, CMP, CF) 9 15 17.pdf",Enforcement Letter,09/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1391/enforcement letter/2017/Crescent Health Care (G, prior D, CMP, CF) 9 15 17.pdf",Tue Jun  9 16:13:46 2020
43490,EMERALD CARE,"Emerald Care (G, CMP, CF) 8 28 19.pdf",Enforcement Letter,09/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2019/Emerald Care (G, CMP, CF) 8 28 19.pdf",Tue Jun  9 16:14:01 2020
43490,EMERALD CARE,"Emerald Care (3OOC, D prior D, prior F) 3 28 19.pdf",Enforcement Letter,04/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2019/Emerald Care (3OOC, D prior D, prior F) 3 28 19.pdf",Tue Jun  9 16:14:03 2020
43490,EMERALD CARE,Emerald Care (Hx D prior F prior D) 2 15 19.pdf,Enforcement Letter,02/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2019/Emerald Care (Hx D prior F prior D) 2 15 19.pdf,Tue Jun  9 16:14:05 2020
43490,EMERALD CARE,Emerald Care (Hx F prior D) 2 7 19.pdf,Enforcement Letter,02/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2019/Emerald Care (Hx F prior D) 2 7 19.pdf,Tue Jun  9 16:14:07 2020
43490,EMERALD CARE,"Emerald Care (GG, CMP, CF) 8 28 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2018/Emerald Care (GG, CMP, CF) 8 28 18.pdf",Tue Jun  9 16:14:09 2020
43490,EMERALD CARE,"Emerald Care (G, CMP, CF) 4 23 18.pdf",Enforcement Letter,05/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2018/Emerald Care (G, CMP, CF) 4 23 18.pdf",Tue Jun  9 16:14:10 2020
43490,EMERALD CARE,"Emerald Care (Hx D prior GG, CMP, CF) 8 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2017/Emerald Care (Hx D prior GG, CMP, CF) 8 17.pdf",Tue Jun  9 16:14:11 2020
43490,EMERALD CARE,"Emerald Care (GG, CMP, CF) 7 17.pdf",Enforcement Letter,07/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1366/enforcement letter/2017/Emerald Care (GG, CMP, CF) 7 17.pdf",Tue Jun  9 16:14:12 2020
43557,GARDEN VILLAGE,"Garden Village (Health BIC, LSC OOC) 8 27 19.pdf",Enforcement Letter,09/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1437/enforcement letter/2019/Garden Village (Health BIC, LSC OOC) 8 27 19.pdf",Tue Jun  9 16:14:31 2020
43557,GARDEN VILLAGE,"Garden Village (GG, CMP, CF) 1 9 19.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1437/enforcement letter/2019/Garden Village (GG, CMP, CF) 1 9 19.pdf",Tue Jun  9 16:14:33 2020
43557,GARDEN VILLAGE,"Garden Village (Hx G, Prior D, CMP, CF) 8 24 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1437/enforcement letter/2018/Garden Village (Hx G, Prior D, CMP, CF) 8 24 18.pdf",Tue Jun  9 16:14:34 2020
43557,GARDEN VILLAGE,"Garden Village Amended (Hx G, Prior D, CMP, CF) 8 24 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1437/enforcement letter/2018/Garden Village Amended (Hx G, Prior D, CMP, CF) 8 24 18.pdf",Tue Jun  9 16:14:36 2020
43557,GARDEN VILLAGE,Garden Village (Hx E prior F) 6 17.pdf,Enforcement Letter,06/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1437/enforcement letter/2017/Garden Village (Hx E prior F) 6 17.pdf,Tue Jun  9 16:14:37 2020
43496,LANDMARK CARE AND REHABILITATION,Landmark Care (Hx E prior D) 2 12 20.pdf,Enforcement Letter,02/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1372/enforcement letter/2020/Landmark Care (Hx E prior D) 2 12 20.pdf,Tue Jun  9 16:15:01 2020
43496,LANDMARK CARE AND REHABILITATION,Landmark Care (Hx D prior D) 4 17 19.pdf,Enforcement Letter,05/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1372/enforcement letter/2019/Landmark Care (Hx D prior D) 4 17 19.pdf,Tue Jun  9 16:15:03 2020
43496,LANDMARK CARE AND REHABILITATION,"Landmark Care (Hx D, prior D, prior D) 5 16 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1372/enforcement letter/2019/Landmark Care (Hx D, prior D, prior D) 5 16 19.pdf",Tue Jun  9 16:15:05 2020
43496,LANDMARK CARE AND REHABILITATION,"Landmark Care (Hx GG, prior D, CMP, CF) 1 16 19.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1372/enforcement letter/2019/Landmark Care (Hx GG, prior D, CMP, CF) 1 16 19.pdf",Tue Jun  9 16:15:08 2020
43496,LANDMARK CARE AND REHABILITATION,"Landmark Care and Rehab (Hx GG prior D, CF, CMP) 5 7 18.pdf",Enforcement Letter,05/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1372/enforcement letter/2018/Landmark Care and Rehab (Hx GG prior D, CF, CMP) 5 7 18.pdf",Tue Jun  9 16:15:09 2020
43496,LANDMARK CARE AND REHABILITATION,"Landmark (GG, CMP, CF) 11 9 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1372/enforcement letter/2017/Landmark (GG, CMP, CF) 11 9 17.pdf",Tue Jun  9 16:15:10 2020
43578,PRESTIGE CARE & REHABILITATION - PARKSIDE,"Prestige Care - Parkside (G, CMP, CF) 3 5 20.pdf",Enforcement Letter,03/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1458/enforcement letter/2020/Prestige Care - Parkside (G, CMP, CF) 3 5 20.pdf",Tue Jun  9 16:15:25 2020
43578,PRESTIGE CARE & REHABILITATION - PARKSIDE,Prestige Care Parkside ( 3 OOC Hx D prior G prior D CMP) 11 7 17.pdf,Enforcement Letter,12/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1458/enforcement letter/2017/Prestige Care Parkside ( 3 OOC Hx D prior G prior D CMP) 11 7 17.pdf,Tue Jun  9 16:15:26 2020
43578,PRESTIGE CARE & REHABILITATION - PARKSIDE,"Prestige Care Parkside (Hx G, prior D, CMP, CF) 11 7 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1458/enforcement letter/2017/Prestige Care Parkside (Hx G, prior D, CMP, CF) 11 7 17.pdf",Tue Jun  9 16:15:27 2020
43574,PRESTIGE CARE & REHABILITATION - SUNNYSIDE,"Prestige Care and Rehab - Sunnyside (Past Non, CMP) 11 25 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1454/enforcement letter/2019/Prestige Care and Rehab - Sunnyside (Past Non, CMP) 11 25 19.pdf",Tue Jun  9 16:15:38 2020
43574,PRESTIGE CARE & REHABILITATION - SUNNYSIDE,"Prestige- Sunnyside (GG, CMP, CF) 2 21 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1454/enforcement letter/2019/Prestige- Sunnyside (GG, CMP, CF) 2 21 19.pdf",Tue Jun  9 16:15:40 2020
43574,PRESTIGE CARE & REHABILITATION - SUNNYSIDE,"Prestige Care - Sunnyside (GG, CMP, CF) 1 2 19.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1454/enforcement letter/2019/Prestige Care - Sunnyside (GG, CMP, CF) 1 2 19.pdf",Tue Jun  9 16:15:42 2020
43574,PRESTIGE CARE & REHABILITATION - SUNNYSIDE,"Prestige Care - Sunnyside (GG, CMP, CF) 3 22 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1454/enforcement letter/2018/Prestige Care - Sunnyside (GG, CMP, CF) 3 22 18.pdf",Tue Jun  9 16:15:43 2020
43574,PRESTIGE CARE & REHABILITATION - SUNNYSIDE,"Prestige Care - Sunnyside (G, CMP, CF) 1 3 18.pdf",Enforcement Letter,01/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1454/enforcement letter/2018/Prestige Care - Sunnyside (G, CMP, CF) 1 3 18.pdf",Tue Jun  9 16:15:44 2020
42645,SUMMITVIEW HEALTHCARE CENTER,"Summitview Healthcare Ctr (Single G, CMP, CF) 8 16 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/359/enforcement letter/2018/Summitview Healthcare Ctr (Single G, CMP, CF) 8 16 18.pdf",Tue Jun  9 16:15:56 2020
43479,TOPPENISH NURSING & REHAB CENTER,"Toppenish Nursing (G, CMP, CF) 3 10 20.pdf",Enforcement Letter,03/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1354/enforcement letter/2020/Toppenish Nursing (G, CMP, CF) 3 10 20.pdf",Tue Jun  9 16:16:04 2020
43479,TOPPENISH NURSING & REHAB CENTER,"Toppenish Nursing (Hx G, CMP, CF) 8 10 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1354/enforcement letter/2018/Toppenish Nursing (Hx G, CMP, CF) 8 10 18.pdf",Tue Jun  9 16:16:07 2020
43516,WILLOW SPRINGS CARE AND REHABILITATION,Willow Springs (Hx F prior D) 7 23 19.pdf,Enforcement Letter,07/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1392/enforcement letter/2019/Willow Springs (Hx F prior D) 7 23 19.pdf,Tue Jun  9 16:16:14 2020
43516,WILLOW SPRINGS CARE AND REHABILITATION,Willow Springs (D prior F) 5 2 19.pdf,Enforcement Letter,05/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1392/enforcement letter/2019/Willow Springs (D prior F) 5 2 19.pdf,Tue Jun  9 16:16:16 2020
43608,YAKIMA VALLEY SCHOOL,Yakima Valley School (Hx E prior D) 7 11 19.pdf,Enforcement Letter,07/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8810/enforcement letter/2019/Yakima Valley School (Hx E prior D) 7 11 19.pdf,Tue Jun  9 16:16:25 2020
43608,YAKIMA VALLEY SCHOOL,"Yakima Valley School (GG, CMP) 11 13 18.pdf",Enforcement Letter,11/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8810/enforcement letter/2018/Yakima Valley School (GG, CMP) 11 13 18.pdf",Tue Jun  9 16:16:28 2020
43608,YAKIMA VALLEY SCHOOL,"Yakima Valley School (G, CMP) 7 23 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8810/enforcement letter/2018/Yakima Valley School (G, CMP) 7 23 18.pdf",Tue Jun  9 16:16:29 2020
