pdf_name,page,image_based,letter_dt,survey_dt,survey_type,vendor_num,fed_num,aem_num,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights,finding_code,finding_desc,wac_long,wac_short,subchp_num,subchp_name,section,section_desc,cmp_item,cmp_agg
Burien_Nursing_and_Rehabilitation_March_9_2017_letter_4.pdf,3,FALSE,3/9/17,2/24/17,complaint investigation ,4114153,505252,WAQPTH,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1620(2)(b),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,1500,
Burien_Nursing_and_Rehabilitation_March_9_2017_letter_4.pdf,3,FALSE,3/9/17,2/24/17,complaint investigation ,4114153,505252,WAQPTH,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
Burien_Nursing_and_Rehabilitation_March_9_2017_letter_4.pdf,4,FALSE,3/9/17,2/24/17,complaint investigation ,4114153,505252,WAQPTH,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,11500
Burien_Nursing_and_Rehabilitation_March_9_2017_letter_4.pdf,5,FALSE,3/9/17,2/24/17,complaint investigation ,4114153,505252,WAQPTH,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Colonial_Vista_Post_Acute_and_Rehabilitation_Center_March_2_2017_letter_5.pdf,1,FALSE,3/2/17,2/17/17,full standard health survey and complaint investigation ,4115411,505413,WAIQWX,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Colonial_Vista_Post_Acute_and_Rehabilitation_Center_March_2_2017_letter_5.pdf,2,FALSE,3/2/17,2/17/17,full standard health survey and complaint investigation ,4115411,505413,WAIQWX,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Colonial_Vista_Post_Acute_and_Rehabilitation_Center_March_2_2017_letter_5.pdf,3,FALSE,3/2/17,2/17/17,full standard health survey and complaint investigation ,4115411,505413,WAIQWX,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,TRUE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
Colonial_Vista_Post_Acute_and_Rehabilitation_Center_March_2_2017_letter_5.pdf,3,FALSE,3/2/17,2/17/17,full standard health survey and complaint investigation ,4115411,505413,WAIQWX,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,TRUE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
Colonial_Vista_Post_Acute_and_Rehabilitation_Center_March_2_2017_letter_5.pdf,4,FALSE,3/2/17,2/17/17,full standard health survey and complaint investigation ,4115411,505413,WAIQWX,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,2000
Colonial_Vista_Post_Acute_and_Rehabilitation_Center_March_2_2017_letter_5.pdf,5,FALSE,3/2/17,2/17/17,full standard health survey and complaint investigation ,4115411,505413,WAIQWX,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Colville_Tribal_Convalescent_Center_February_10_2017_letter_7.pdf,1,FALSE,2/10/17,1/27/17,full standard health survey and extended survey and complaint investigation ,4176400,505412,XXXXXX,,FALSE,FALSE,FALSE,FALSE,FALSE,J,isolated deficiencies constituting immediate jeopardy to resident health and safety,,,,,,,,
Colville_Tribal_Convalescent_Center_February_10_2017_letter_7.pdf,2,FALSE,2/10/17,1/27/17,full standard health survey and extended survey and complaint investigation ,4176400,505412,XXXXXX,,FALSE,TRUE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Colville_Tribal_Convalescent_Center_February_10_2017_letter_7.pdf,3,FALSE,2/10/17,1/27/17,full standard health survey and extended survey and complaint investigation ,4176400,505412,XXXXXX,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
Colville_Tribal_Convalescent_Center_February_10_2017_letter_7.pdf,4,FALSE,2/10/17,1/27/17,full standard health survey and extended survey and complaint investigation ,4176400,505412,XXXXXX,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Colville_Tribal_Convalescent_Center_February_10_2017_letter_7.pdf,5,FALSE,2/10/17,1/27/17,full standard health survey and extended survey and complaint investigation ,4176400,505412,XXXXXX,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Colville_Tribal_Convalescent_Center_January_12_2017_letter_6.pdf,1,FALSE,1/12/17,12/29/16,complaint investigation ,4176400,505412,WAU7LD,,FALSE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Colville_Tribal_Convalescent_Center_January_12_2017_letter_6.pdf,2,FALSE,1/12/17,12/29/16,complaint investigation ,4176400,505412,WAU7LD,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
Colville_Tribal_Convalescent_Center_January_12_2017_letter_6.pdf,3,FALSE,1/12/17,12/29/16,complaint investigation ,4176400,505412,WAU7LD,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Colville_Tribal_Convalescent_Center_January_12_2017_letter_6.pdf,4,FALSE,1/12/17,12/29/16,complaint investigation ,4176400,505412,WAU7LD,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Crescent_Health_Care,_Inc._February_15_2017_letter_8.pdf",1,FALSE,2/15/17,2/13/17,complaint investigation ,X4113916,505085,WANFGQ,,FALSE,TRUE,FALSE,FALSE,FALSE,D,"isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy, as evidenced by the CMS Form 2567L",,,,,,,,
"Crescent_Health_Care,_Inc._February_15_2017_letter_8.pdf",2,FALSE,2/15/17,2/13/17,complaint investigation ,X4113916,505085,WANFGQ,,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
"Crescent_Health_Care,_Inc._February_15_2017_letter_8.pdf",3,FALSE,2/15/17,2/13/17,complaint investigation ,X4113916,505085,WANFGQ,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Crescent_Health_Care,_Inc._February_15_2017_letter_8.pdf",4,FALSE,2/15/17,2/13/17,complaint investigation ,X4113916,505085,WANFGQ,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Emerald_Care_March_8_2017_letter_9.pdf,1,FALSE,3/8/17,2/23/17,complaint investigation ,4113668,505265,WAYMLV,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Emerald_Care_March_8_2017_letter_9.pdf,2,FALSE,3/8/17,2/23/17,complaint investigation ,4113668,505265,WAYMLV,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,TRUE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
Emerald_Care_March_8_2017_letter_9.pdf,3,FALSE,3/8/17,2/23/17,complaint investigation ,4113668,505265,WAYMLV,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
Emerald_Care_March_8_2017_letter_9.pdf,4,FALSE,3/8/17,2/23/17,complaint investigation ,4113668,505265,WAYMLV,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,1,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",TRUE,FALSE,FALSE,FALSE,FALSE,I,widespread deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,2,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,3,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,4,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,5,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,388-97-2100(1)(2),388-97-2100,SUBCHAPTER II,PHYSICAL ENVIRONMENT,General,Maintenance and repair.,3000,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,5,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,388-97-1620(1),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,3000,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,5,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,388-97-1620(2)(c),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,3000,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,5,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,388-97-4320(3)(a)(b)(c),388-97-4320,SUBCHAPTER III,NURSING HOME LICENSE,"Licensed Bed Capacity, Relocation of Residents and License Relinquishment",Relocation of residents.,3000,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,5,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,388-97-1780(2)(d),388-97-1780,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,Policies and procedures.,3000,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,6,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,7,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,30250
Emerald_Hills_Rehabilitation_March_10_2017_letter_10.pdf,8,FALSE,3/10/17,2/24/17,complaint investigation ,4114788,505XXX,WAZOIO,"IMPOSITION OF CIVIL FINES, IMPOSITION OF A CONDITION ON A LICENSE AND CONTINUED STOP PLACEMENT",FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Everett_Center_March_6_2017_letter_11.pdf,1,FALSE,3/6/17,2/23/17,complaint investigation ,4115051,505491,WAXLB4,,FALSE,TRUE,FALSE,FALSE,FALSE,D,"isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy, as evidenced by the CMS Form 2567L",,,,,,,,
Everett_Center_March_6_2017_letter_11.pdf,2,FALSE,3/6/17,2/23/17,complaint investigation ,4115051,505491,WAXLB4,,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
Everett_Center_March_6_2017_letter_11.pdf,3,FALSE,3/6/17,2/23/17,complaint investigation ,4115051,505491,WAXLB4,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Everett_Center_March_6_2017_letter_11.pdf,4,FALSE,3/6/17,2/23/17,complaint investigation ,4115051,505491,WAXLB4,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,1,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,K,a pattern of deficiencies constituting immediate jeopardy to resident health and safety,,,,,,,,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,2,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,3,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,3,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1080(1),388-97-1080,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Nursing Services,Nursing services.,2000,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,3,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1320(1)(a),388-97-1320,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Infection Control,Infection control.,3000,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,3,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1620(1),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,2000,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,3,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1700(2)(b),388-97-1700,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,Medical director.,2000,
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,4,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,10000
Fir_Lane_Health_and_Rehab_February_21_2017_letter_12.pdf,5,FALSE,2/21/17,2/7/17,complaint investigation and partial extended survey ,4115231,505230,WA9J7E,IMPOSITION OF A STOP PLACEMENT AND CIVIL FINES ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Grays_Harbor_Health_and_Rehabilitation_Center_March_6_2017_letter_13.pdf,1,FALSE,3/6/17,2/17/17,complaint investigation ,4113569,505016,WAPEIU,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Grays_Harbor_Health_and_Rehabilitation_Center_March_6_2017_letter_13.pdf,2,FALSE,3/6/17,2/17/17,complaint investigation ,4113569,505016,WAPEIU,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
Grays_Harbor_Health_and_Rehabilitation_Center_March_6_2017_letter_13.pdf,3,FALSE,3/6/17,2/17/17,complaint investigation ,4113569,505016,WAPEIU,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
Grays_Harbor_Health_and_Rehabilitation_Center_March_6_2017_letter_13.pdf,4,FALSE,3/6/17,2/17/17,complaint investigation ,4113569,505016,WAPEIU,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Heartwood_Extended_Health_Care_February_27_2017_letter_14.pdf,1,FALSE,2/27/17,2/10/17,complaint investigation ,4113080,505326,WACOFP,,FALSE,TRUE,FALSE,FALSE,FALSE,D,"isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy, as evidenced by the CMS Form 2567L",,,,,,,,
Heartwood_Extended_Health_Care_February_27_2017_letter_14.pdf,2,FALSE,2/27/17,2/10/17,complaint investigation ,4113080,505326,WACOFP,,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
Heartwood_Extended_Health_Care_February_27_2017_letter_14.pdf,3,FALSE,2/27/17,2/10/17,complaint investigation ,4113080,505326,WACOFP,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Heartwood_Extended_Health_Care_February_27_2017_letter_14.pdf,4,FALSE,2/27/17,2/10/17,complaint investigation ,4113080,505326,WACOFP,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Highland_Health_and_Rehabilitation_January_5_2017_letter_15.pdf,1,FALSE,1/5/17,12/21/16,complaint investigation ,4114729,505140,WAK91L,,FALSE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
Highland_Health_and_Rehabilitation_January_5_2017_letter_15.pdf,2,FALSE,1/5/17,12/21/16,complaint investigation ,4114729,505140,WAK91L,,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1620(2)(b),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,1000,
Highland_Health_and_Rehabilitation_January_5_2017_letter_15.pdf,3,FALSE,1/5/17,12/21/16,complaint investigation ,4114729,505140,WAK91L,,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(b),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
Highland_Health_and_Rehabilitation_January_5_2017_letter_15.pdf,4,FALSE,1/5/17,12/21/16,complaint investigation ,4114729,505140,WAK91L,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,2000
Highland_Health_and_Rehabilitation_January_5_2017_letter_15.pdf,5,FALSE,1/5/17,12/21/16,complaint investigation ,4114729,505140,WAK91L,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_February_2_2017_letter_18.pdf,1,FALSE,2/2/17,1/20/17,full standard health quality indicator survey and extended survey ,4114302,505465,WAOGE7,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,K,a pattern of deficiencies that constitute immediate jeopardy to resident health and safety,,,,,,,,
Josephine_Sunset_Home_February_2_2017_letter_18.pdf,2,FALSE,2/2/17,1/20/17,full standard health quality indicator survey and extended survey ,4114302,505465,WAOGE7,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_February_2_2017_letter_18.pdf,3,FALSE,2/2/17,1/20/17,full standard health quality indicator survey and extended survey ,4114302,505465,WAOGE7,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-0860(1)(a),388-97-0860,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Life,Resident dignity and accommodation of needs.,1000,
Josephine_Sunset_Home_February_2_2017_letter_18.pdf,3,FALSE,2/2/17,1/20/17,full standard health quality indicator survey and extended survey ,4114302,505465,WAOGE7,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1320(1)(a),388-97-1320,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Infection Control,Infection control.,3000,
Josephine_Sunset_Home_February_2_2017_letter_18.pdf,3,FALSE,2/2/17,1/20/17,full standard health quality indicator survey and extended survey ,4114302,505465,WAOGE7,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1620(1),388-97-1620,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Administration,General administration.,1000,
Josephine_Sunset_Home_February_2_2017_letter_18.pdf,4,FALSE,2/2/17,1/20/17,full standard health quality indicator survey and extended survey ,4114302,505465,WAOGE7,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,5000
Josephine_Sunset_Home_February_2_2017_letter_18.pdf,5,FALSE,2/2/17,1/20/17,full standard health quality indicator survey and extended survey ,4114302,505465,WAOGE7,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_January_9_2017_letter_19.pdf,1,FALSE,1/9/17,,,4114302,505465,WAOGE7,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_January_9_2017_letter_19.pdf,2,FALSE,1/9/17,,,4114302,505465,WAOGE7,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Josephine_Sunset_Home_January_9_2017_letter_19.pdf,3,FALSE,1/9/17,,,4114302,505465,WAOGE7,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_January_9_2017_letter_19.pdf,4,FALSE,1/9/17,,,4114302,505465,WAOGE7,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_March_1_2017_letter_17.pdf,1,FALSE,3/1/17,2/15/17,complaint investigation ,4114302,505465,WAOGE7,CONTINUED STOP PLACEMENT,FALSE,TRUE,FALSE,FALSE,FALSE,G,"isolated deficiencies that constitute actual harm that is not immediate jeopardy, as evidenced by the attached CMS Form 2567L",,,,,,,,
Josephine_Sunset_Home_March_1_2017_letter_17.pdf,2,FALSE,3/1/17,2/15/17,complaint investigation ,4114302,505465,WAOGE7,CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_March_1_2017_letter_17.pdf,3,FALSE,3/1/17,2/15/17,complaint investigation ,4114302,505465,WAOGE7,CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
Josephine_Sunset_Home_March_1_2017_letter_17.pdf,4,FALSE,3/1/17,2/15/17,complaint investigation ,4114302,505465,WAOGE7,CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Josephine_Sunset_Home_March_3_2017_letter_16.pdf,1,FALSE,3/3/17,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Kindred_Nursing_and_Rehabilitation_-_Arden_March_10_2017_letter_21.pdf,1,FALSE,3/10/17,2/24/17,full standard health survey and extended survey ,4112843,505214,WA909P,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,J,isolated deficiencies constituting immediate jeopardy to resident health and safety,,,,,,,,
