pdf_name,manual_cms_number,facility_name,letter_dt,survey_dt,survey_type,wac_short,wac_long,section,cmp_item,cmp_agg,finding_code,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights
Yakima Valley School (Hx E prior D) 7 11 19.pdf,50A261,YAKIMA VALLEY SCHOOL,2019-07-18,2019-07-11,unannounced complaint investigation ,,,,,,E,,False,True,False,False,False
Yakima Valley School (Hx E prior D) 7 11 19.pdf,50A261,YAKIMA VALLEY SCHOOL,2019-07-18,2019-07-11,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
Yakima Valley School (Hx E prior D) 7 11 19.pdf,50A261,YAKIMA VALLEY SCHOOL,2019-07-18,2019-07-11,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
Yakima Valley School (Hx E prior E) 6 4 18.pdf,50A261,YAKIMA VALLEY SCHOOL,2018-06-04,2018-05-29,full standard health survey and complaint investigation ,,,,,,E,,False,True,False,False,False
Yakima Valley School (Hx E prior E) 6 4 18.pdf,50A261,YAKIMA VALLEY SCHOOL,2018-06-04,2018-05-29,full standard health survey and complaint investigation ,,,,,,,,False,False,True,True,False
Yakima Valley School (Hx E prior E) 6 4 18.pdf,50A261,YAKIMA VALLEY SCHOOL,2018-06-04,2018-05-29,full standard health survey and complaint investigation ,,,,,,,,False,False,False,False,True
Yakima Valley School (Hx E prior E) 6 4 18.pdf,50A261,YAKIMA VALLEY SCHOOL,2018-06-04,2018-05-29,full standard health survey and complaint investigation ,,,,,,,,False,False,False,False,False
"Yakima Valley School (Hx G, prior G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-18,2017-05-04,complaint investigation ,,,,,,G,,False,True,False,False,False
"Yakima Valley School (Hx G, prior G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-18,2017-05-04,complaint investigation ,,,,,,,,False,False,True,False,True
"Yakima Valley School (Hx G, prior G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-18,2017-05-04,complaint investigation ,,,,,,,,False,False,False,False,False
"Yakima Valley School (Hx G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-17,2017-05-04,complaint investigation ,,,,,,G,,False,True,False,False,False
"Yakima Valley School (Hx G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-17,2017-05-04,complaint investigation ,,,,,,,,False,False,True,False,True
"Yakima Valley School (Hx G, prior OSFM F) 5 17.pdf",50A261,YAKIMA VALLEY SCHOOL,2017-05-17,2017-05-04,complaint investigation ,,,,,,,,False,False,False,False,False
"Yakima Vally School (GG, CMP) 1 23 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-02-05,2018-01-23,unannounced complaint investigation ,,,,,,G,,True,False,False,False,False
"Yakima Vally School (GG, CMP) 1 23 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-02-05,2018-01-23,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
"Yakima Vally School (GG, CMP) 1 23 18.pdf",50A261,YAKIMA VALLEY SCHOOL,2018-02-05,2018-01-23,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Aldercrest Health and Rehab (Hx DCH CF, E prior E) 3 17 20.pdf",505236,ALDERCREST HEALTH & REHAB CENTER,2020-03-25,2020-03-17,unannounced complaint investigation ,,,,,,E,IMPOSITION OF A CIVIL FINE,False,True,False,False,False
"Aldercrest Health and Rehab (Hx DCH CF, E prior E) 3 17 20.pdf",505236,ALDERCREST HEALTH & REHAB CENTER,2020-03-25,2020-03-17,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Aldercrest Health and Rehab (Hx DCH CF, E prior E) 3 17 20.pdf",505236,ALDERCREST HEALTH & REHAB CENTER,2020-03-25,2020-03-17,unannounced complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,13823.65,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,True
"Aldercrest Health and Rehab (Hx DCH CF, E prior E) 3 17 20.pdf",505236,ALDERCREST HEALTH & REHAB CENTER,2020-03-25,2020-03-17,unannounced complaint investigation ,,,,,13823.65,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Aldercrest Health and Rehab (Hx DCH CF, E prior E) 3 17 20.pdf",505236,ALDERCREST HEALTH & REHAB CENTER,2020-03-25,2020-03-17,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Americana (GG, CMP, CF) 7 31 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-08-13,2018-07-31,full standard health survey and complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Americana (GG, CMP, CF) 7 31 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-08-13,2018-07-31,full standard health survey and complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,2000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Americana (GG, CMP, CF) 7 31 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-08-13,2018-07-31,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana (GG, CMP, CF) 7 31 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-08-13,2018-07-31,full standard health survey and complaint investigation ,,,,,2000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana (Hx GG, prior GG, CF, CMP) 5 25 18.rtf.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-06-11,2018-05-25,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,True,False,False,False
"Americana (Hx GG, prior GG, CF, CMP) 5 25 18.rtf.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-06-11,2018-05-25,unannounced complaint investigation ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Americana (Hx GG, prior GG, CF, CMP) 5 25 18.rtf.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-06-11,2018-05-25,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Americana (Hx GG, prior GG, CF, CMP) 5 25 18.rtf.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-06-11,2018-05-25,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana (Hx GG, prior GG, CF, CMP) 5 25 18.rtf.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-06-11,2018-05-25,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana Health and Rehab (GG, CMP CF) 5 9 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-05-23,2018-05-09,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,True,False,False
"Americana Health and Rehab (GG, CMP CF) 5 9 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-05-23,2018-05-09,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Americana Health and Rehab (GG, CMP CF) 5 9 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-05-23,2018-05-09,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana Health and Rehab (GG, CMP CF) 5 9 18.pdf",505361,AMERICANA HEALTH & REHAB CTR,2018-05-23,2018-05-09,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana Health and Rehab (GG, CMP, CF,) 6 17.pdf",505361,AMERICANA HEALTH & REHAB CTR,2017-06-26,2017-06-14,unannounced quality indicator survey (qis) and complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Americana Health and Rehab (GG, CMP, CF,) 6 17.pdf",505361,AMERICANA HEALTH & REHAB CTR,2017-06-26,2017-06-14,unannounced quality indicator survey (qis) and complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Americana Health and Rehab (GG, CMP, CF,) 6 17.pdf",505361,AMERICANA HEALTH & REHAB CTR,2017-06-26,2017-06-14,unannounced quality indicator survey (qis) and complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana Health and Rehab (GG, CMP, CF,) 6 17.pdf",505361,AMERICANA HEALTH & REHAB CTR,2017-06-26,2017-06-14,unannounced quality indicator survey (qis) and complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",505361,AMERICANA HEALTH & REHAB CTR,2019-12-09,2019-11-26,unannounced complaint investigation ,,,,,,D,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",505361,AMERICANA HEALTH & REHAB CTR,2019-12-09,2019-11-26,unannounced complaint investigation ,,,,,,F,IMPOSITION OF CIVIL FINES,False,True,True,False,False
"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",505361,AMERICANA HEALTH & REHAB CTR,2019-12-09,2019-11-26,unannounced complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,9094.35,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",505361,AMERICANA HEALTH & REHAB CTR,2019-12-09,2019-11-26,unannounced complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,4046.56,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",505361,AMERICANA HEALTH & REHAB CTR,2019-12-09,2019-11-26,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",505361,AMERICANA HEALTH & REHAB CTR,2019-12-09,2019-11-26,unannounced complaint investigation ,,,,,13140.91,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Americana Health and Rehab (Hx DCH, prior LSC) 11 26 19.pdf",505361,AMERICANA HEALTH & REHAB CTR,2019-12-09,2019-11-26,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Avamere Bellingham (Lift Sp, BIC) 3 23 20.pdf",505223,AVAMERE BELLINGHAM HEALTH CARE & REHAB SERVICES,2020-03-26,,,,,,,,,,False,False,False,False,False
"Avamere Rehab of Cascade Park (G, CMP, CF) 3 9 20.pdf",505389,AVAMERE REHABILITATION OF CASCADE PARK,2020-03-23,2020-03-09,full standard health survey and unannounced complaint investigation ,,,,,,K,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Avamere Rehab of Cascade Park (G, CMP, CF) 3 9 20.pdf",505389,AVAMERE REHABILITATION OF CASCADE PARK,2020-03-23,2020-03-09,full standard health survey and unannounced complaint investigation ,388-97-1320,388-97-1320(1)(a)(c)(2)(a)(c)(5)(c),Infection Control,3000.0,,,IMPOSITION OF A CIVIL FINE,False,False,True,True,False
"Avamere Rehab of Cascade Park (G, CMP, CF) 3 9 20.pdf",505389,AVAMERE REHABILITATION OF CASCADE PARK,2020-03-23,2020-03-09,full standard health survey and unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Avamere Rehab of Cascade Park (G, CMP, CF) 3 9 20.pdf",505389,AVAMERE REHABILITATION OF CASCADE PARK,2020-03-23,2020-03-09,full standard health survey and unannounced complaint investigation ,,,,,3000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Avamere Rehab of Cascade Park (G, CMP, CF) 3 9 20.pdf",505389,AVAMERE REHABILITATION OF CASCADE PARK,2020-03-23,2020-03-09,full standard health survey and unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Ballard Center (Hx , GG, CMP, CF, prior D) 2 26 20.pdf",505042,BALLARD  CENTER,2020-03-11,2020-02-26,full standard health survey and unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Ballard Center (Hx , GG, CMP, CF, prior D) 2 26 20.pdf",505042,BALLARD  CENTER,2020-03-11,2020-02-26,full standard health survey and unannounced complaint investigation ,,,,,,D,IMPOSITION OF CIVIL FINES,False,True,True,False,False
"Ballard Center (Hx , GG, CMP, CF, prior D) 2 26 20.pdf",505042,BALLARD  CENTER,2020-03-11,2020-02-26,full standard health survey and unannounced complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Ballard Center (Hx , GG, CMP, CF, prior D) 2 26 20.pdf",505042,BALLARD  CENTER,2020-03-11,2020-02-26,full standard health survey and unannounced complaint investigation ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Ballard Center (Hx , GG, CMP, CF, prior D) 2 26 20.pdf",505042,BALLARD  CENTER,2020-03-11,2020-02-26,full standard health survey and unannounced complaint investigation ,,,,,2500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Ballard Center (Hx , GG, CMP, CF, prior D) 2 26 20.pdf",505042,BALLARD  CENTER,2020-03-11,2020-02-26,full standard health survey and unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Ballard Center (Lift SP, Cond) 5 15 20.pdf",505042,BALLARD  CENTER,2020-05-15,,,,,,,,,,False,False,False,False,False
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,,,,,,K,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,388-97-0640,388-97-0640(1)(6)(a)(b)(c),Resident Rights,2500.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,388-97-1060,388-97-1060(3)(g),Quality of Care,2000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,,,,,5500.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Benson Heights (IJ, R, CMP, SUB, CMP, CF) 3 4 20.pdf",505519,BENSON HEIGHTS REHABILITATION CENTER,2020-03-17,2020-03-04,full standard health survey and unannounced complaint investigation and partial extended survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Bethany at Pacific (G, CMP, CF) 4 21 20.pdf",505404,BETHANY AT PACIFIC,2020-04-24,2020-04-21,unannounced complaint investigation ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Bethany at Pacific (G, CMP, CF) 4 21 20.pdf",505404,BETHANY AT PACIFIC,2020-04-24,2020-04-21,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Bethany at Pacific (G, CMP, CF) 4 21 20.pdf",505404,BETHANY AT PACIFIC,2020-04-24,2020-04-21,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Bethany at Pacific (G, CMP, CF) 4 21 20.pdf",505404,BETHANY AT PACIFIC,2020-04-24,2020-04-21,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Bethany at Pacific (G, CMP, CF) 4 21 20.pdf",505404,BETHANY AT PACIFIC,2020-04-24,2020-04-21,unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Bremerton (2nd FP, WAC only, CF) 3 12 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-03-31,2020-03-12,failed post revisit ,,,,,,,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Bremerton (2nd FP, WAC only, CF) 3 12 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-03-31,2020-03-12,failed post revisit ,,,,,,F,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Bremerton (2nd FP, WAC only, CF) 3 12 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-03-31,2020-03-12,failed post revisit ,388-97-1080,388-97-1080(3),Nursing Services,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Bremerton (2nd FP, WAC only, CF) 3 12 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-03-31,2020-03-12,failed post revisit ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Bremerton (2nd FP, WAC only, CF) 3 12 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-03-31,2020-03-12,failed post revisit ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Bremerton Health and Rehab (G, CMP, CF) 3 20 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-04-01,2020-03-20,unannounced unannounced complaint investigation ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Bremerton Health and Rehab (G, CMP, CF) 3 20 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-04-01,2020-03-20,unannounced unannounced complaint investigation ,388-97-0080,388-97-0080(6)(7)(c),"Admission, Transfer and Discharge",2000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Bremerton Health and Rehab (G, CMP, CF) 3 20 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-04-01,2020-03-20,unannounced unannounced complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Bremerton Health and Rehab (G, CMP, CF) 3 20 20.pdf",505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2020-04-01,2020-03-20,unannounced unannounced complaint investigation ,,,,,2000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
Canterbury House (D prior D) 9 18 18.pdf,505344,CANTERBURY HOUSE,2018-09-21,2018-09-18,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
Canterbury House (D prior D) 9 18 18.pdf,505344,CANTERBURY HOUSE,2018-09-21,2018-09-18,unannounced complaint investigation ,,,,,,,,False,False,True,True,True
Canterbury House (D prior D) 9 18 18.pdf,505344,CANTERBURY HOUSE,2018-09-21,2018-09-18,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Canterbury House (GG, CMP, CF) 11 13 17.pdf",505344,CANTERBURY HOUSE,2017-11-28,2017-11-13,complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Canterbury House (GG, CMP, CF) 11 13 17.pdf",505344,CANTERBURY HOUSE,2017-11-28,2017-11-13,complaint investigation ,388-97-0960,388-97-0960(1),Quality of Life,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Canterbury House (GG, CMP, CF) 11 13 17.pdf",505344,CANTERBURY HOUSE,2017-11-28,2017-11-13,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Canterbury House (GG, CMP, CF) 11 13 17.pdf",505344,CANTERBURY HOUSE,2017-11-28,2017-11-13,complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Canterbury House (IJ, NOT, SP) 4 6 18.pdf",505344,CANTERBURY HOUSE,2018-04-09,,,,,,,,,IMPOSITION OF STOP PLACMENT ON A LICENSE,False,False,False,True,False
"Canterbury House (IJ, NOT, SP) 4 6 18.pdf",505344,CANTERBURY HOUSE,2018-04-09,,,,,,,,,IMPOSITION OF STOP PLACMENT ON A LICENSE,False,False,False,False,True
