facility_name,facility_id,eventid,inspection_dt,tag,tag_group_num,tag_group_name,tag_old_new,severity_code,severity_desc,complaint,standard
AVALON CARE CENTER AT NORTHPOINTE,505496,D2H611,2019-05-17,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
AVALON CARE CENTER AT NORTHPOINTE,505496,5R3511,2019-07-10,584,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,8RMQ11,2019-09-03,656,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,8RMQ11,2019-09-03,677,483.24,Quality of Life,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,8RMQ11,2019-09-03,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,L5JN11,2019-10-10,580,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,L5JN11,2019-10-10,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,L5JN11,2019-10-10,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
AVALON CARE CENTER AT NORTHPOINTE,505496,F75M11,2019-11-22,695,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
TOUCHMARK ON SOUTH HILL NURSING,505498,1Z3P11,2017-12-07,624,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,1Z3P11,2017-12-07,637,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,1Z3P11,2017-12-07,640,483.20,Resident Assessment and Plan of Care,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,1Z3P11,2017-12-07,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,1Z3P11,2017-12-07,656,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,1Z3P11,2017-12-07,761,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,1Z3P11,2017-12-07,849,483.70,Administration,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,GVEE11,2018-02-09,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
TOUCHMARK ON SOUTH HILL NURSING,505498,GVEE11,2018-02-09,760,483.45,Pharmacy Services,New,J,Immediate jeopardy to resident health or safety - Isolated,1.0,0.0
TOUCHMARK ON SOUTH HILL NURSING,505498,RDE211,2018-10-25,582,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,RDE211,2018-10-25,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,RDE211,2018-10-25,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,RDE211,2018-10-25,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,RDE211,2018-10-25,759,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,RDE211,2018-10-25,761,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,RDE211,2018-10-25,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,T8ZX11,2018-12-27,745,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
TOUCHMARK ON SOUTH HILL NURSING,505498,WTW111,2019-06-11,760,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
TOUCHMARK ON SOUTH HILL NURSING,505498,9VBW11,2019-08-06,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
TOUCHMARK ON SOUTH HILL NURSING,505498,5JUH11,2019-12-12,655,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,5JUH11,2019-12-12,686,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,5JUH11,2019-12-12,755,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,5JUH11,2019-12-12,756,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
TOUCHMARK ON SOUTH HILL NURSING,505498,5JUH11,2019-12-12,761,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
COTTESMORE OF LIFE CARE,505499,6RJF11,2017-04-12,332,483.45,Pharmacy Services,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,BONS11,2018-03-20,554,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,BONS11,2018-03-20,645,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,BONS11,2018-03-20,755,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,BONS11,2018-03-20,761,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,BONS11,2018-03-20,805,483.60,Food Services Areas,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,BONS11,2018-03-20,812,483.60,Food Services Areas,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,L7U911,2019-01-25,689,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
COTTESMORE OF LIFE CARE,505499,GQFF11,2019-02-22,561,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,GQFF11,2019-02-22,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,GQFF11,2019-02-22,686,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,GQFF11,2019-02-22,757,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,GQFF11,2019-02-22,761,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
COTTESMORE OF LIFE CARE,505499,GQFF11,2019-02-22,812,483.60,Food Services Areas,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
COTTESMORE OF LIFE CARE,505499,ZCXU11,2020-02-13,727,483.35,Nursing Services,New,F,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Widespread,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,6QT711,2017-05-15,155,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,6QT711,2017-05-15,226,483.12,"Freedom from Abuse, Neglect, and Exploitation",Old,H,Actual harm that is not immediate jeopardy - Pattern,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,6QT711,2017-05-15,323,483.25,Quality of Care,Old,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,6QT711,2017-05-15,353,483.35,Nursing Services,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,6QT711,2017-05-15,520,483.75,Quality Assurance and Performance Improvement,Old,H,Actual harm that is not immediate jeopardy - Pattern,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,550,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,569,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,578,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,580,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,698,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,757,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,758,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,842,483.70,Administration,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,I67J11,2018-02-08,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,1DXV11,2018-08-28,621,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,1DXV11,2018-08-28,622,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,1DXV11,2018-08-28,623,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,641,483.20,Resident Assessment and Plan of Care,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,645,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,660,483.21,Comprehensive Resident Centered Care Plans,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,686,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,688,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,692,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,761,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
MISSION HEALTHCARE AT BELLEVUE,505500,TFI711,2019-02-07,791,483.55,Dental Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
